Molecule ChEMBL ID,Molecule Name,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Comment,Molecule Max Phase,Activity µM,canonical_smiles,NEW_SMILES
CHEMBL1468824,,O=C1CC(Nc2ccc(N3CCOCC3)cc2)C(=O)N1c1ccccc1,Potency,'=',15848.9,nM,Active,,15.85,O=C1CC(Nc2ccc(N3CCOCC3)cc2)C(=O)N1c1ccccc1,O=C1CC(Nc2ccc(N3CCOCC3)cc2)C(=O)N1c1ccccc1
CHEMBL579105,,Cc1cc(Nc2cccc(F)c2)nc(NCc2ccccc2)n1,Potency,'=',15848.9,nM,Active,,15.85,Cc1cc(Nc2cccc(F)c2)nc(NCc2ccccc2)n1,Cc1cc(Nc2cccc(F)c2)nc(NCc2ccccc2)n1
CHEMBL1336788,,CN1CCN(c2ccc(/C=C3\C(=O)NC(=S)N(c4cccc(Br)c4)C3=O)o2)CC1,Potency,'=',15848.9,nM,Active,,15.85,CN1CCN(c2ccc(/C=C3\C(=O)NC(=S)N(c4cccc(Br)c4)C3=O)o2)CC1,CN1CCN(c2ccc(/C=C3\C(=O)NC(=S)N(c4cccc(Br)c4)C3=O)o2)CC1
CHEMBL1987906,,CC/C(C)=N\N=C\c1c(O)n(CC)c2cc(C3=NNC(=O)CC3)ccc12,Potency,'=',15848.9,nM,Active,,15.85,CC/C(C)=N\N=C\c1c(O)n(CC)c2cc(C3=NNC(=O)CC3)ccc12,CC/C(C)=N\N=C\c1c(O)n(CC)c2cc(C3=NNC(=O)CC3)ccc12
CHEMBL1333772,,COc1ccc(/C=C/C(=O)c2ccc3ccccc3c2O)cc1CN1CCOCC1,Potency,'=',15848.9,nM,Active,,15.85,COc1ccc(/C=C/C(=O)c2ccc3ccccc3c2O)cc1CN1CCOCC1,COc1ccc(/C=C/C(=O)c2ccc3ccccc3c2O)cc1CN1CCOCC1
CHEMBL1522349,,CCOC(=O)c1nn(-c2ccccc2C)c(=O)c2c(N)scc12,Potency,'=',15848.9,nM,Active,,15.85,CCOC(=O)c1nn(-c2ccccc2C)c(=O)c2c(N)scc12,CCOC(=O)c1nn(-c2ccccc2C)c(=O)c2c(N)scc12
CHEMBL1312884,,Nc1cc(N2CCCC2)c(Cl)cc1[N+](=O)[O-],Potency,'=',15848.9,nM,Active,,15.85,Nc1cc(N2CCCC2)c(Cl)cc1[N+](=O)[O-],Nc1cc(N2CCCC2)c(Cl)cc1[N+](=O)[O-]
CHEMBL482477,,CCCCC/C=C/C=C1/C(=O)C=C[C@@H]1C/C=C\CCCC(=O)O,Potency,'=',15848.9,nM,Active,,15.85,CCCCC/C=C/C=C1/C(=O)C=C[C@@H]1C/C=C\CCCC(=O)O,CCCCC/C=C/C=C1/C(=O)C=C[C@@H]1C/C=C\CCCC(=O)O
CHEMBL3197248,,CCN(CC)c1ccc(/N=C/c2cc(Br)ccc2O)cc1,Potency,'=',15848.9,nM,Active,,15.85,CCN(CC)c1ccc(/N=C/c2cc(Br)ccc2O)cc1,CCN(CC)c1ccc(/N=C/c2cc(Br)ccc2O)cc1
CHEMBL1343718,,CCOc1cccc(=O)c2c(C)n(C)c(C)c12,Potency,'=',15848.9,nM,Active,,15.85,CCOc1cccc(=O)c2c(C)n(C)c(C)c12,CCOc1cccc(=O)c2c(C)n(C)c(C)c12
CHEMBL1521813,,Nc1nc(-c2c[nH]c3ccccc23)cs1,Potency,'=',15848.9,nM,Active,,15.85,Nc1nc(-c2c[nH]c3ccccc23)cs1,Nc1nc(-c2c[nH]c3ccccc23)cs1
CHEMBL1314332,,CCCCNc1cc(N2CCN(C3CCCCC3)CC2)c2noc3c2c1C(=O)c1ccccc1-3,Potency,'=',15848.9,nM,Active,,15.85,CCCCNc1cc(N2CCN(C3CCCCC3)CC2)c2noc3c2c1C(=O)c1ccccc1-3,CCCCNc1cc(N2CCN(C3CCCCC3)CC2)c2noc3c2c1C(=O)c1ccccc1-3
CHEMBL1372717,,CC1(C)CC(=O)C(=CN2CCOCC2)C(=O)C1,Potency,'=',15848.9,nM,Active,,15.85,CC1(C)CC(=O)C(=CN2CCOCC2)C(=O)C1,CC1(C)CC(=O)C(=CN2CCOCC2)C(=O)C1
CHEMBL1509051,,O=C(/C=C/c1ccc(Br)cc1)NC(=S)NNC(=O)c1ccco1,Potency,'=',15848.9,nM,Active,,15.85,O=C(/C=C/c1ccc(Br)cc1)NC(=S)NNC(=O)c1ccco1,O=C(/C=C/c1ccc(Br)cc1)NC(=S)NNC(=O)c1ccco1
CHEMBL1386092,,Cc1nc(N)sc1-c1csc(N(C)c2ccc(O)cc2)n1,Potency,'=',15848.9,nM,Active,,15.85,Cc1nc(N)sc1-c1csc(N(C)c2ccc(O)cc2)n1,Cc1nc(N)sc1-c1csc(N(C)c2ccc(O)cc2)n1
CHEMBL1420063,,CCCn1c(C)cc(-c2csc(N)n2)c1C.Cl,Potency,'=',15848.9,nM,Active,,15.85,CCCn1c(C)cc(-c2csc(N)n2)c1C.Cl,CCCn1c(C)cc(-c2csc(N)n2)c1C
CHEMBL1418360,,COc1cc(C(=O)Nc2ccc(N(C)C)cc2)cc(OC)c1OC,Potency,'=',15848.9,nM,Active,,15.85,COc1cc(C(=O)Nc2ccc(N(C)C)cc2)cc(OC)c1OC,COc1cc(C(=O)Nc2ccc(N(C)C)cc2)cc(OC)c1OC
CHEMBL1563857,,N#C/C(=C\c1ccc(O)c([N+](=O)[O-])c1)C(=O)NCc1ccccc1,Potency,'=',15848.9,nM,Active,,15.85,N#C/C(=C\c1ccc(O)c([N+](=O)[O-])c1)C(=O)NCc1ccccc1,N#C/C(=C\c1ccc(O)c([N+](=O)[O-])c1)C(=O)NCc1ccccc1
CHEMBL1382834,,COc1ccc2cc(/C=C3\SC(=S)NC3=O)c(N3CCOCC3)nc2c1,Potency,'=',15848.9,nM,Active,,15.85,COc1ccc2cc(/C=C3\SC(=S)NC3=O)c(N3CCOCC3)nc2c1,COc1ccc2cc(/C=C3\SC(=S)NC3=O)c(N3CCOCC3)nc2c1
CHEMBL1383244,,CCN1C(=O)C(=C/C=C/c2ccco2)C(=O)N(CC)C1=S,Potency,'=',15848.9,nM,Active,,15.85,CCN1C(=O)C(=C/C=C/c2ccco2)C(=O)N(CC)C1=S,CCN1C(=O)C(=C/C=C/c2ccco2)C(=O)N(CC)C1=S
CHEMBL1478490,,CCN=c1ccc(Br)cc(C(=O)/C=C/c2ccc(Cl)cc2Cl)c1O,Potency,'=',15848.9,nM,Active,,15.85,CCN=c1ccc(Br)cc(C(=O)/C=C/c2ccc(Cl)cc2Cl)c1O,CCN=c1ccc(Br)cc(C(=O)/C=C/c2ccc(Cl)cc2Cl)c1O
CHEMBL1380661,,CC(C)COc1ccc(C(=O)Nc2sc3c(c2C(=O)O)CC(C)(C)OC3)cc1,Potency,'=',15848.9,nM,Active,,15.85,CC(C)COc1ccc(C(=O)Nc2sc3c(c2C(=O)O)CC(C)(C)OC3)cc1,CC(C)COc1ccc(C(=O)Nc2sc3c(c2C(=O)O)CC(C)(C)OC3)cc1
CHEMBL1526029,,CC(=O)Nc1ccc(Nc2nc(C)c([N+](=O)[O-])c(N(C)c3ccccc3)n2)cc1,Potency,'=',15848.9,nM,Active,,15.85,CC(=O)Nc1ccc(Nc2nc(C)c([N+](=O)[O-])c(N(C)c3ccccc3)n2)cc1,CC(=O)Nc1ccc(Nc2nc(C)c([N+](=O)[O-])c(N(C)c3ccccc3)n2)cc1
CHEMBL1373289,,O=C1OC(c2ccc(F)cc2)=C/C1=C\c1ccc([N+](=O)[O-])o1,Potency,'=',15848.9,nM,Active,,15.85,O=C1OC(c2ccc(F)cc2)=C/C1=C\c1ccc([N+](=O)[O-])o1,O=C1OC(c2ccc(F)cc2)=C/C1=C\c1ccc([N+](=O)[O-])o1
CHEMBL1312802,,Cc1nc2cc(NN=C3C(=O)CCCC3=O)ccc2s1,Potency,'=',15848.9,nM,Active,,15.85,Cc1nc2cc(NN=C3C(=O)CCCC3=O)ccc2s1,Cc1nc2cc(NN=C3C(=O)CCCC3=O)ccc2s1
CHEMBL1324533,,CCOCCCNS(=O)(=O)c1ccc2c(c1)OCCO2,Potency,'=',15848.9,nM,Active,,15.85,CCOCCCNS(=O)(=O)c1ccc2c(c1)OCCO2,CCOCCCNS(=O)(=O)c1ccc2c(c1)OCCO2
CHEMBL1423690,,Cc1ccc(-n2sc3ccccc3c2=O)cc1S(=O)(=O)N1CCCCC1,Potency,'=',15848.9,nM,Active,,15.85,Cc1ccc(-n2sc3ccccc3c2=O)cc1S(=O)(=O)N1CCCCC1,Cc1ccc(-n2sc3ccccc3c2=O)cc1S(=O)(=O)N1CCCCC1
CHEMBL1488442,,O=c1c(N2CCN(c3cccc(C(F)(F)F)c3)CC2)csc2ccc(Cl)cc12,Potency,'=',15848.9,nM,Active,,15.85,O=c1c(N2CCN(c3cccc(C(F)(F)F)c3)CC2)csc2ccc(Cl)cc12,O=c1c(N2CCN(c3cccc(C(F)(F)F)c3)CC2)csc2ccc(Cl)cc12
CHEMBL1415030,,O=C(C[n+]1ccc(C(=O)NN=Cc2ccc(Cl)cc2Cl)cc1)c1ccccc1.[Br-],Potency,'=',15848.9,nM,Active,,15.85,O=C(C[n+]1ccc(C(=O)NN=Cc2ccc(Cl)cc2Cl)cc1)c1ccccc1.[Br-],O=C(C[n+]1ccc(C(=O)NN=Cc2ccc(Cl)cc2Cl)cc1)c1ccccc1
CHEMBL1350498,,CC(C)n1c(O)c(N=Nc2ccc(Cl)c(C(=O)O)c2)c2ccccc21,Potency,'=',15848.9,nM,Active,,15.85,CC(C)n1c(O)c(N=Nc2ccc(Cl)c(C(=O)O)c2)c2ccccc21,CC(C)n1c(O)c(N=Nc2ccc(Cl)c(C(=O)O)c2)c2ccccc21
CHEMBL1345116,,CC(=O)N1CCN(c2cc(N3CCc4ccccc4C3)c(F)cc2[N+](=O)[O-])CC1,Potency,'=',15848.9,nM,Active,,15.85,CC(=O)N1CCN(c2cc(N3CCc4ccccc4C3)c(F)cc2[N+](=O)[O-])CC1,CC(=O)N1CCN(c2cc(N3CCc4ccccc4C3)c(F)cc2[N+](=O)[O-])CC1
CHEMBL1459270,,S=C(c1ccc(-c2ccccc2)o1)N1CCCCC1,Potency,'=',15848.9,nM,Active,,15.85,S=C(c1ccc(-c2ccccc2)o1)N1CCCCC1,S=C(c1ccc(-c2ccccc2)o1)N1CCCCC1
CHEMBL3207456,,CC(=O)Nc1sc(N/N=C/c2ccc(N(C)C)cc2)nc1-c1ccc(C)cc1,Potency,'=',15848.9,nM,Active,,15.85,CC(=O)Nc1sc(N/N=C/c2ccc(N(C)C)cc2)nc1-c1ccc(C)cc1,CC(=O)Nc1sc(N/N=C/c2ccc(N(C)C)cc2)nc1-c1ccc(C)cc1
CHEMBL1307672,,NC(=O)CC(NC(=O)c1ccccc1)c1ccc(NCCc2cccc(F)c2)c([N+](=O)[O-])c1,Potency,'=',15848.9,nM,Active,,15.85,NC(=O)CC(NC(=O)c1ccccc1)c1ccc(NCCc2cccc(F)c2)c([N+](=O)[O-])c1,NC(=O)CC(NC(=O)c1ccccc1)c1ccc(NCCc2cccc(F)c2)c([N+](=O)[O-])c1
CHEMBL3213459,,O=C(/C(=N/Nc1cccc([N+](=O)[O-])c1)C(=O)C(F)(F)F)c1ccc(Br)cc1,Potency,'=',15848.9,nM,Active,,15.85,O=C(/C(=N/Nc1cccc([N+](=O)[O-])c1)C(=O)C(F)(F)F)c1ccc(Br)cc1,O=C(/C(=N/Nc1cccc([N+](=O)[O-])c1)C(=O)C(F)(F)F)c1ccc(Br)cc1
CHEMBL1609744,,NS(=O)(=O)c1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1,Potency,'=',15848.9,nM,Active,,15.85,NS(=O)(=O)c1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1,NS(=O)(=O)c1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1
CHEMBL1412001,,CCOC(=O)c1ccc(/C=C2/C=C(c3ccccc3)N(c3ccc(Cl)c(C(=O)O)c3)C2=O)cc1,Potency,'=',15848.9,nM,Active,,15.85,CCOC(=O)c1ccc(/C=C2/C=C(c3ccccc3)N(c3ccc(Cl)c(C(=O)O)c3)C2=O)cc1,CCOC(=O)c1ccc(/C=C2/C=C(c3ccccc3)N(c3ccc(Cl)c(C(=O)O)c3)C2=O)cc1
CHEMBL305978,,c1coc(-c2nc3ccccc3nc2-c2ccco2)c1,Potency,'=',15848.9,nM,Active,,15.85,c1coc(-c2nc3ccccc3nc2-c2ccco2)c1,c1coc(-c2nc3ccccc3nc2-c2ccco2)c1
CHEMBL1425553,,O=C1OC(/C=C/c2ccccc2)=N/C1=C/C=C/c1ccccc1,Potency,'=',15848.9,nM,Active,,15.85,O=C1OC(/C=C/c2ccccc2)=N/C1=C/C=C/c1ccccc1,O=C1OC(/C=C/c2ccccc2)=NC/1=C/C=C/c1ccccc1
CHEMBL1464548,,CN1C(=O)/C(=C/c2ccc(O)c([N+](=O)[O-])c2)NC1=S,Potency,'=',15848.9,nM,Active,,15.85,CN1C(=O)/C(=C/c2ccc(O)c([N+](=O)[O-])c2)NC1=S,CN1C(=O)/C(=C/c2ccc(O)c([N+](=O)[O-])c2)NC1=S
CHEMBL1360435,,N#CC1=C(S)N(c2ccccc2)C(c2ccc(-c3ccc(Cl)c(Cl)c3)o2)NC1=O,Potency,'=',15848.9,nM,Active,,15.85,N#CC1=C(S)N(c2ccccc2)C(c2ccc(-c3ccc(Cl)c(Cl)c3)o2)NC1=O,N#CC1=C(S)N(c2ccccc2)C(c2ccc(-c3ccc(Cl)c(Cl)c3)o2)NC1=O
CHEMBL3198920,,COc1cc(OC)c(OC)cc1/C=N/N(C)c1ccccc1,Potency,'=',15848.9,nM,Active,,15.85,COc1cc(OC)c(OC)cc1/C=N/N(C)c1ccccc1,COc1cc(OC)c(OC)cc1/C=N/N(C)c1ccccc1
CHEMBL3192298,,O=C(N/N=C/c1ccc(Cl)cc1)c1nc(O)c2cc([N+](=O)[O-])ccc2n1,Potency,'=',15848.9,nM,Active,,15.85,O=C(N/N=C/c1ccc(Cl)cc1)c1nc(O)c2cc([N+](=O)[O-])ccc2n1,O=C(N/N=C/c1ccc(Cl)cc1)c1nc(O)c2cc([N+](=O)[O-])ccc2n1
CHEMBL1492505,,O=C(CN1C(=O)S/C(=C\C=C\c2ccccc2)C1=O)Nc1cccc(O)c1,Potency,'=',15848.9,nM,Active,,15.85,O=C(CN1C(=O)S/C(=C\C=C\c2ccccc2)C1=O)Nc1cccc(O)c1,O=C(CN1C(=O)S/C(=C\C=C\c2ccccc2)C1=O)Nc1cccc(O)c1
CHEMBL1560307,,O=[N+]([O-])c1ccc(/C=C2\CCC(C3=CCCC3)=C2N2CCOCC2)cc1,Potency,'=',15848.9,nM,Active,,15.85,O=[N+]([O-])c1ccc(/C=C2\CCC(C3=CCCC3)=C2N2CCOCC2)cc1,O=[N+]([O-])c1ccc(/C=C2\CCC(C3=CCCC3)=C2N2CCOCC2)cc1
CHEMBL1388109,,Cc1c(NC(=O)/C(C#N)=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)c(=O)n(-c2ccccc2)n1C,Potency,'=',15848.9,nM,Active,,15.85,Cc1c(NC(=O)/C(C#N)=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)c(=O)n(-c2ccccc2)n1C,Cc1c(NC(=O)/C(C#N)=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)c(=O)n(-c2ccccc2)n1C
CHEMBL1612658,,COc1ccc(OC)c(/C=C2\SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)c1,Potency,'=',15848.9,nM,Active,,15.85,COc1ccc(OC)c(/C=C2\SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)c1,COc1ccc(OC)c(/C=C2\SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)c1
CHEMBL40583,3-METHYLCHOLANTHRENE,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,Potency,'=',15848.9,nM,Active,,15.85,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3
CHEMBL3193971,,CC(=O)NC/C(C)=N\Nc1ccc([N+](=O)[O-])cc1,Potency,'=',15848.9,nM,Active,,15.85,CC(=O)NC/C(C)=N\Nc1ccc([N+](=O)[O-])cc1,CC(=O)NC/C(C)=N\Nc1ccc([N+](=O)[O-])cc1
CHEMBL1382917,,CCN1/C(=C\c2ccc3ccccc3[n+]2CC)Sc2cc(C)ccc21.[I-],Potency,'=',15848.9,nM,Active,,15.85,CCN1/C(=C\c2ccc3ccccc3[n+]2CC)Sc2cc(C)ccc21.[I-],CCN1/C(=C\c2ccc3ccccc3[n+]2CC)Sc2cc(C)ccc21
CHEMBL1536258,,Cc1ccc(NCC(=O)N=Nc2c(O)[nH]c3ccc([N+](=O)[O-])cc23)cc1,Potency,'=',15848.9,nM,Active,,15.85,Cc1ccc(NCC(=O)N=Nc2c(O)[nH]c3ccc([N+](=O)[O-])cc23)cc1,Cc1ccc(NCC(=O)N=Nc2c(O)[nH]c3ccc([N+](=O)[O-])cc23)cc1
CHEMBL1898908,,CC(C)OP(=O)(OC(C)C)/C(C=O)=N\Nc1ccc([N+](=O)[O-])cc1,Potency,'=',15848.9,nM,Active,,15.85,CC(C)OP(=O)(OC(C)C)/C(C=O)=N\Nc1ccc([N+](=O)[O-])cc1,CC(C)OP(=O)(OC(C)C)/C(C=O)=N\Nc1ccc([N+](=O)[O-])cc1
CHEMBL1320799,,NS(=O)(=O)c1ccc(N=Nc2ccc(O)nc2O)cc1,Potency,'=',15848.9,nM,Active,,15.85,NS(=O)(=O)c1ccc(N=Nc2ccc(O)nc2O)cc1,NS(=O)(=O)c1ccc(N=Nc2ccc(O)nc2O)cc1
CHEMBL1321952,,N#CC(C#N)=NNc1ccc(S(=O)(=O)N2CCCCC2)cc1,Potency,'=',15848.9,nM,Active,,15.85,N#CC(C#N)=NNc1ccc(S(=O)(=O)N2CCCCC2)cc1,N#CC(C#N)=NNc1ccc(S(=O)(=O)N2CCCCC2)cc1
CHEMBL1513351,,CCOc1cc(CNc2ccc(O)cc2)cc(Cl)c1OCc1ccccc1,Potency,'=',15848.9,nM,Active,,15.85,CCOc1cc(CNc2ccc(O)cc2)cc(Cl)c1OCc1ccccc1,CCOc1cc(CNc2ccc(O)cc2)cc(Cl)c1OCc1ccccc1
CHEMBL1414081,,Cc1ccccc1N1C(=O)CC(=O)NC1=O,Potency,'=',15848.9,nM,Active,,15.85,Cc1ccccc1N1C(=O)CC(=O)NC1=O,Cc1ccccc1N1C(=O)CC(=O)NC1=O
CHEMBL1468811,,COc1cc(C(Nc2ccccn2)c2ccc3ccc(C)nc3c2O)cc(OC)c1O,Potency,'=',15848.9,nM,Active,,15.85,COc1cc(C(Nc2ccccn2)c2ccc3ccc(C)nc3c2O)cc(OC)c1O,COc1cc(C(Nc2ccccn2)c2ccc3ccc(C)nc3c2O)cc(OC)c1O
CHEMBL3194929,,COc1cccc(/C=N/N2C(=O)CSC2=S)c1O,Potency,'=',15848.9,nM,Active,,15.85,COc1cccc(/C=N/N2C(=O)CSC2=S)c1O,COc1cccc(/C=N/N2C(=O)CSC2=S)c1O
CHEMBL591137,,O=[N+]([O-])c1cc(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)c2cccnc2c1O,Potency,'=',15848.9,nM,Active,,15.85,O=[N+]([O-])c1cc(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)c2cccnc2c1O,O=[N+]([O-])c1cc(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)c2cccnc2c1O
CHEMBL1564250,,CN(C)C(=S)N=Nc1[nH]c2ccccc2c1O,Potency,'=',15848.9,nM,Active,,15.85,CN(C)C(=S)N=Nc1[nH]c2ccccc2c1O,CN(C)C(=S)N=Nc1[nH]c2ccccc2c1O
CHEMBL1451327,,Cc1coc2c(O)cc3c(c12)OC1(N2CCCCC2)C(=O)NCCCC31,Potency,'=',15848.9,nM,Active,,15.85,Cc1coc2c(O)cc3c(c12)OC1(N2CCCCC2)C(=O)NCCCC31,Cc1coc2c(O)cc3c(c12)OC1(N2CCCCC2)C(=O)NCCCC31
CHEMBL1381212,,COC(=O)C1=C(C)NC(=O)/C1=C\c1cc(C)n(-c2ccc(F)cc2)c1C,Potency,'=',15848.9,nM,Active,,15.85,COC(=O)C1=C(C)NC(=O)/C1=C\c1cc(C)n(-c2ccc(F)cc2)c1C,COC(=O)C1=C(C)NC(=O)/C1=C\c1cc(C)n(-c2ccc(F)cc2)c1C
CHEMBL1461413,,N#CC1=C(N)Oc2c(O)cc3ccccc3c2C1c1ccsc1,Potency,'=',15848.9,nM,Active,,15.85,N#CC1=C(N)Oc2c(O)cc3ccccc3c2C1c1ccsc1,N#CC1=C(N)Oc2c(O)cc3ccccc3c2C1c1ccsc1
CHEMBL1580736,,Cc1ccc(NC2Sc3ccccc3NC2=O)cc1,Potency,'=',15848.9,nM,Active,,15.85,Cc1ccc(NC2Sc3ccccc3NC2=O)cc1,Cc1ccc(NC2Sc3ccccc3NC2=O)cc1
CHEMBL1430005,,C[n+]1cccc2cccc([O-])c21.O,Potency,'=',15848.9,nM,Active,,15.85,C[n+]1cccc2cccc([O-])c21.O,C[n+]1cccc2cccc([O-])c21
CHEMBL1448248,,Br.CCOC(=O)CNC1=C2Sc3ncnc(N(C)C)c3N=C2CC(C)(C)C1,Potency,'=',15848.9,nM,Active,,15.85,Br.CCOC(=O)CNC1=C2Sc3ncnc(N(C)C)c3N=C2CC(C)(C)C1,CCOC(=O)CNC1=C2Sc3ncnc(N(C)C)c3N=C2CC(C)(C)C1
CHEMBL1388871,,Cc1ccc2c(c1)N=C(c1ccccc1)CC(C(Cl)Cl)=N2,Potency,'=',15848.9,nM,Active,,15.85,Cc1ccc2c(c1)N=C(c1ccccc1)CC(C(Cl)Cl)=N2,Cc1ccc2c(c1)N=C(c1ccccc1)CC(C(Cl)Cl)=N2
CHEMBL1529511,,CC1=NN(c2ccccc2)C(=O)/C1=C/C=C/C=C/N(C)C,Potency,'=',15848.9,nM,Active,,15.85,CC1=NN(c2ccccc2)C(=O)/C1=C/C=C/C=C/N(C)C,CC1=NN(c2ccccc2)C(=O)/C1=C/C=C/C=C/N(C)C
CHEMBL2001794,,NS(=O)(=O)c1ccc(N/N=C/c2cn(-c3ccccc3)nc2-c2ccccc2)c([N+](=O)[O-])c1,Potency,'=',15848.9,nM,Active,,15.85,NS(=O)(=O)c1ccc(N/N=C/c2cn(-c3ccccc3)nc2-c2ccccc2)c([N+](=O)[O-])c1,NS(=O)(=O)c1ccc(N/N=C/c2cn(-c3ccccc3)nc2-c2ccccc2)c([N+](=O)[O-])c1
CHEMBL1370708,,COc1cc(/C=C2/SC(NS(=O)(=O)c3ccccc3)=NC2=O)c([N+](=O)[O-])cc1OC,Potency,'=',15848.9,nM,Active,,15.85,COc1cc(/C=C2/SC(NS(=O)(=O)c3ccccc3)=NC2=O)c([N+](=O)[O-])cc1OC,COc1cc(/C=C2/SC(NS(=O)(=O)c3ccccc3)=NC2=O)c([N+](=O)[O-])cc1OC
CHEMBL3197553,,COc1cc(/C=N/c2oc(-c3ccccc3)cc2C#N)ccc1O,Potency,'=',15848.9,nM,Active,,15.85,COc1cc(/C=N/c2oc(-c3ccccc3)cc2C#N)ccc1O,COc1cc(/C=N/c2oc(-c3ccccc3)cc2C#N)ccc1O
CHEMBL1322585,,COc1ccc(NC(=O)C2CCN(S(=O)(=O)c3c(C)noc3/C=C/c3cccs3)CC2)cc1Cl,Potency,'=',15848.9,nM,Active,,15.85,COc1ccc(NC(=O)C2CCN(S(=O)(=O)c3c(C)noc3/C=C/c3cccs3)CC2)cc1Cl,COc1ccc(NC(=O)C2CCN(S(=O)(=O)c3c(C)noc3/C=C/c3cccs3)CC2)cc1Cl
CHEMBL1303738,,COc1ccc(CNC(=O)C(C#N)c2nc3ccccc3nc2N2CCN(C)CC2)cc1,Potency,'=',15848.9,nM,Active,,15.85,COc1ccc(CNC(=O)C(C#N)c2nc3ccccc3nc2N2CCN(C)CC2)cc1,COc1ccc(CNC(=O)C(C#N)c2nc3ccccc3nc2N2CCN(C)CC2)cc1
CHEMBL1606239,,Cc1[nH]c2c(ccc3ccccc32)c1C1C(CCN)C1(C)C,Potency,'=',15848.9,nM,Active,,15.85,Cc1[nH]c2c(ccc3ccccc32)c1C1C(CCN)C1(C)C,Cc1[nH]c2c(ccc3ccccc32)c1C1C(CCN)C1(C)C
CHEMBL1473186,,Oc1ccc(NCc2ccccc2OCc2ccccc2Cl)cc1,Potency,'=',15848.9,nM,Active,,15.85,Oc1ccc(NCc2ccccc2OCc2ccccc2Cl)cc1,Oc1ccc(NCc2ccccc2OCc2ccccc2Cl)cc1
CHEMBL1524076,,N#CC1=C(N)NC(SCC(=O)c2ccc(Cl)cc2)=C(C#N)C12CCCC2,Potency,'=',15848.9,nM,Active,,15.85,N#CC1=C(N)NC(SCC(=O)c2ccc(Cl)cc2)=C(C#N)C12CCCC2,N#CC1=C(N)NC(SCC(=O)c2ccc(Cl)cc2)=C(C#N)C12CCCC2
CHEMBL1502410,,CC(C)(C)c1cc[n+](C2=C([N-]S(=O)(=O)c3ccccc3)C(=O)c3ccccc3C2=O)cc1,Potency,'=',15848.9,nM,Active,,15.85,CC(C)(C)c1cc[n+](C2=C([N-]S(=O)(=O)c3ccccc3)C(=O)c3ccccc3C2=O)cc1,CC(C)(C)c1cc[n+](C2=C([N-]S(=O)(=O)c3ccccc3)C(=O)c3ccccc3C2=O)cc1
CHEMBL1468522,,COc1cc(/C=C/C(=O)c2c(O)ccc3c(C)cc(=O)oc23)ccc1O,Potency,'=',15848.9,nM,Active,,15.85,COc1cc(/C=C/C(=O)c2c(O)ccc3c(C)cc(=O)oc23)ccc1O,COc1cc(/C=C/C(=O)c2c(O)ccc3c(C)cc(=O)oc23)ccc1O
CHEMBL1425483,,CCc1cc(C(=O)N=Nc2c(O)[nH]c3ccc([N+](=O)[O-])cc23)c2ccccc2n1,Potency,'=',15848.9,nM,Active,,15.85,CCc1cc(C(=O)N=Nc2c(O)[nH]c3ccc([N+](=O)[O-])cc23)c2ccccc2n1,CCc1cc(C(=O)N=Nc2c(O)[nH]c3ccc([N+](=O)[O-])cc23)c2ccccc2n1
CHEMBL1373443,,COc1ccc(NC(=O)Nc2cccs2)cc1OC,Potency,'=',15848.9,nM,Active,,15.85,COc1ccc(NC(=O)Nc2cccs2)cc1OC,COc1ccc(NC(=O)Nc2cccs2)cc1OC
CHEMBL1483402,,O=C(Cc1nc2ccccc2[nH]1)c1ccc([N+](=O)[O-])cc1,Potency,'=',15848.9,nM,Active,,15.85,O=C(Cc1nc2ccccc2[nH]1)c1ccc([N+](=O)[O-])cc1,O=C(Cc1nc2ccccc2[nH]1)c1ccc([N+](=O)[O-])cc1
CHEMBL1480510,,CCOC(=O)C1=C(Nc2ccc(OC)cc2)S/C(=C\c2ccc(-c3ccccc3C(=O)O)o2)C1=O,Potency,'=',15848.9,nM,Active,,15.85,CCOC(=O)C1=C(Nc2ccc(OC)cc2)S/C(=C\c2ccc(-c3ccccc3C(=O)O)o2)C1=O,CCOC(=O)C1=C(Nc2ccc(OC)cc2)S/C(=C\c2ccc(-c3ccccc3C(=O)O)o2)C1=O
CHEMBL1496663,,CN1C2CCC1/C(=C\c1ccccc1)C(=O)/C2=C\c1ccccc1,Potency,'=',15848.9,nM,Active,,15.85,CN1C2CCC1/C(=C\c1ccccc1)C(=O)/C2=C\c1ccccc1,CN1C2CCC1/C(=C\c1ccccc1)C(=O)/C2=C\c1ccccc1
